,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output
49,0,1428.995149,0,1.1,1.1,5.68E-06,3450.273406,1.05E-04,286919.4933,0.586968799,0.644976134,1.769509512,1.922262335,2.044116963,1.156294006,266085.2004,0.000549274,2.95E-07,0.006341604,6.78E-07,0.000991514,4.81E-07,0.252319896,0.423273293,0.430844394,0.028577389,0.120147948,1.833233054,1.798407741,0.749746629,1.473420711,2.740841922,0.220993337,1.537505211,6.124686394,2.475012469,2.722611177,2.910547835,0.120772071,2.826672097,4.282784771,1.936394763,0.9214976,3.134720843
50,2.2,1256.157079,4.4,1.1,1.1,5.74E-06,3295.046236,0.000493025,291616.9348,0.597530341,0.665748005,0.555413339,2.143305506,0.37922124,2.793863936,245960.8238,0.000209467,7.00E-08,0.008407979,5.96E-07,0.000972964,3.22E-07,0.41062433,0.351080002,0.168244977,0.070893878,0.119487906,1.277153095,3.957728382,0.738655756,0.197619225,0.900195754,0.209922662,0.87259863,4.572660338,1.748468354,0.295816297,0.963390196,0.105064235,0.851778488,2.753626433,1.295062504,0.214201198,1.211514213
51,1.1,1596.957066,0,1.1,1.1,1.32E-06,3831.670412,0.001053551,302165.729,0.29244164,0.036671574,1.630239434,1.357368427,1.819608602,4.537829474,2828.348935,0.000868817,1.01E-06,0.002576014,4.71E-08,0.00012651,8.85E-08,0.22411737,0.410820248,0.143188814,0.104145754,0.121144898,4.866098035,1.406959691,0.722160696,2.093702383,2.485950065,0.221209259,4.054110778,6.172637562,2.537530691,0.958978521,2.279507194,0.120863871,6.328429269,4.562982951,2.014821351,0.780907948,3.0935667
52,1.1,1576.067846,3.3,0,1.1,1.01E-05,3560.481614,0.00096585,304891.7373,0.919572066,0.694327815,1.150470661,1.869644645,2.051720838,1.789623723,241510.5345,0.001067725,8.26E-07,0.007751688,3.69E-07,0.000164126,2.86E-07,0.18216702,0.43074559,0.191611083,0.060805934,0.12578347,1.057288351,2.827669745,1.124922215,3.327193048,3.092357948,0.207926753,0.903107346,2.910809228,1.361441211,0.643673356,1.661369199,0.125455229,0.927459647,4.580547868,2.029434628,3.132015177,3.250037628
53,2.2,1442.93744,5.5,0,0,1.02E-05,3276.064883,0.000241517,293371.6363,0.840798775,0.198958141,2.055189234,1.386958446,1.565869153,0.867604573,46434.0336,0.000626359,5.18E-07,0.006050643,2.82E-07,6.59E-05,3.37E-07,0.168426065,0.167410757,0.503230449,0.044459492,0.12551254,0.886311991,2.716472845,1.087644036,2.681432635,2.855463312,0.208918386,0.935945563,5.793809313,2.589978946,1.959911745,2.328083165,0.120260879,1.503805253,5.414525097,2.183487953,4.140724086,3.272719033
54,2.2,1447.811908,-3.3,0,1.1,4.48E-06,3860.359391,2.17E-05,285597.4939,0.94124333,0.576372417,1.787723737,1.090791013,1.512723168,5.035127914,122473.5787,0.000990074,2.48E-07,0.010210561,6.52E-09,0.000917999,1.07E-06,0.456750145,0.381928547,0.32844246,0.018658495,0.125237298,1.572274158,2.265370155,0.834436802,2.011458726,2.462947933,0.208918386,4.075923328,6.775073993,2.703740275,1.822280057,2.897288289,0.120772862,5.596043275,4.488631388,2.001503718,0.838645543,2.765864477
55,2.2,1262.597375,4.4,0,0,1.06E-05,3387.37372,2.82E-05,291131.508,1.036243776,0.069374186,1.065529981,2.134755204,1.115652724,3.220609084,139806.0611,0.000268149,6.94E-08,0.006543873,1.04E-06,0.00039416,6.72E-07,0.264952241,0.211221622,0.233020256,0.055051509,0.114843059,0.823287606,2.151014345,0.485615843,0.370469088,1.741293577,0.220981294,1.074810392,6.650671477,2.585152966,0.496674113,1.638078511,0.097209554,1.039703734,2.182842893,1.541197606,1.736577546,2.466964313
56,2.2,1100.861923,5.5,0,1.1,5.47E-06,3183.041287,0.000872954,299218.3592,0.809081356,0.598352063,1.83476635,1.346278997,1.238014569,1.330322878,253089.0468,0.000155062,1.07E-06,0.004730766,2.65E-07,0.00018303,4.01E-07,0.16183219,0.460135557,0.294822829,0.020988298,0.125713361,0.841454142,2.029204421,0.844690016,1.125114922,1.87457672,0.208918386,0.871014065,6.798234155,4.631927813,1.631660824,2.342890977,0.1238863,0.897603421,3.304699104,1.467469175,0.348178129,0.87215382
57,1.1,1400.294197,2.2,1.1,0,8.67E-06,3564.329106,0.00036491,311713.5912,0.929359886,0.076611662,1.5509509,1.302182154,1.052925708,0.032368236,59709.42101,0.000587457,7.01E-09,0.004900727,3.50E-07,0.000359862,8.11E-07,0.537676653,0.298764497,0.145634938,0.020597678,0.125757681,0.837029903,2.65219976,1.069803053,2.564286565,2.925351102,0.21830674,0.935247656,5.027384521,2.384311949,1.7915121,2.59108737,0.120354071,1.737188884,5.389979587,2.163190437,4.047683892,3.285224351
58,2.2,1109.400355,1.1,1.1,0,6.21E-06,3432.600139,0.000474499,316550.4734,0.718004591,0.56046115,1.673520292,1.26351153,0.330976719,1.945951989,42035.00692,0.000258325,2.18E-07,0.008106783,9.85E-07,0.000811082,8.54E-07,0.152944564,0.396339984,0.369925635,0.099712666,0.115160272,0.840803718,5.70286196,1.511121607,0.816259058,1.606533542,0.218551714,1.078796786,7.826999659,6.380316533,3.861603842,3.101982393,0.110513498,1.003318703,3.723963381,1.736973842,0.863778733,2.780973651
59,1.1,1299.038103,-3.3,0,1.1,6.53E-06,3323.853688,0.000404193,292305.7197,0.12740467,1.013184605,0.322118587,0.454609654,1.228058806,3.623734406,68566.80815,0.000691797,1.40E-07,0.010205665,9.17E-07,6.60E-05,1.96E-07,0.391673704,0.452847022,0.297092058,0.003190481,0.110283819,0.950188039,3.033938619,0.647068617,0.41974312,1.288973893,0.208918386,0.903718484,8.730488794,5.426809817,1.464750568,2.387596074,0.11839179,0.960400751,3.4699527,1.641241507,0.356590202,1.597695456
60,2.2,1149.10219,3.3,0,1.1,8.42E-07,3639.664546,0.000866344,313474.9007,0.81897337,1.045720359,0.049857176,1.792970382,1.14120732,3.256711741,59747.83176,0.000473553,9.54E-07,0.007528205,3.74E-07,0.000135444,4.06E-07,0.241579791,0.370250091,0.240195417,0.066756609,0.125766428,1.717725954,2.208394639,0.832916398,2.728477602,2.9768163,0.220501071,1.385737288,2.500100144,1.405954018,0.681311675,1.8450921,0.123839218,1.345129185,3.742245311,1.761166913,0.595247065,2.752416222
61,0,1148.957716,-5.5,1.1,1.1,3.67E-06,3950.444243,0.000849182,288439.0822,0.900599316,0.285344398,0.089658961,1.920095398,1.610724381,0.046352663,275859.7995,0.0004156,7.94E-07,0.006405706,2.32E-07,0.000300745,7.05E-07,0.37573773,0.412445033,0.116635227,0.079979613,0.124857405,0.897789544,1.930850037,0.724552645,0.957573431,1.530014805,0.208918386,0.903287006,4.648169455,3.051347972,1.558194263,2.507316646,0.1207708,1.008795568,4.386234566,1.964826571,0.77680395,2.355828811
62,0,1153.49623,0,0,0,2.06E-06,3280.598681,0.000416109,312487.2286,0.157421684,0.662708581,2.052049926,1.638436026,0.714873067,4.495780105,215168.634,0.000502917,1.48E-07,0.009173778,6.17E-07,0.000509485,1.62E-07,0.455454936,0.53042516,0.339522561,0.086716121,0.1204162,3.158766506,1.894328811,0.808705517,2.403099713,2.738615414,0.221077849,1.383385314,6.470472981,2.640425657,1.56215527,2.074982157,0.125455229,6.599999525,6.79089242,2.625694731,1.804732455,2.417593542
63,1.1,1403.821471,1.1,0,0,6.66E-06,3842.028626,0.00048169,304088.5572,1.084987354,0.377719564,1.271542332,1.228272365,0.131301241,2.685870446,243618.9443,0.000822113,4.64E-07,0.009073274,8.10E-07,1.13E-05,5.44E-07,0.411447457,0.362617998,0.507073919,0.087596757,0.114199094,0.870192825,1.769444305,0.640527218,1.647049927,2.695088388,0.208918386,0.903238453,7.081418611,5.068404995,1.356537664,2.265599169,0.120307175,0.937333524,3.702829023,1.715347908,0.399234136,1.532950583
64,2.2,1438.31755,5.5,1.1,0,8.13E-06,3476.178922,0.000947249,279627.6023,0.285349497,0.868759861,1.136128676,0.885861121,0.607465583,1.608192673,111771.5514,0.000372371,4.45E-07,0.00349315,2.57E-07,0.000219678,5.91E-07,0.464363034,0.188998127,0.439117359,0.017404108,0.125447838,1.061871073,2.282809256,0.972407612,3.828553901,3.224781552,0.218393475,0.903421829,4.081715888,1.883471823,1.668302572,2.285268185,0.11536945,0.841059484,3.455244006,1.604867984,0.375588221,0.860861869
65,2.2,1232.371933,-3.3,0,1.1,6.83E-07,3602.790703,0.000686249,311526.6512,1.096457725,0.259610485,0.240870416,1.963135335,0.769246371,4.733109545,16870.5797,0.000911726,7.07E-07,0.010624434,2.94E-07,0.000242122,2.98E-07,0.182666013,0.507582857,0.487615783,0.097132043,0.124712428,4.601661581,1.71895664,0.727068973,1.755357023,3.3,0.236706303,3.363134617,4.619155553,2.046769228,0.806854018,1.720979885,0.128383836,4.224614195,2.518156015,1.476915777,1.829281052,2.452949894
66,0,1633.594159,0,0,0,2.51E-06,3351.676244,0.001082294,277649.9891,0.253158059,0.432449699,1.032401612,0.914217712,0.049727837,3.067325853,83335.82654,0.000796577,4.30E-07,0.004822405,7.52E-07,0.000311196,3.55E-07,0.22269147,0.124369045,0.438978235,0.106520478,0.119654158,2.613212473,1.849379873,0.631166847,2.624952748,3.189259989,0.237018869,3.459988769,5.348369927,2.266633357,0.670114728,1.96927932,0.123277749,2.770358652,2.913468448,1.600255073,1.763568901,2.124747491
67,2.2,1197.773405,-5.5,1.1,0,3.84E-06,3174.344761,0.000177609,308010.3892,0.702384897,0.173190003,1.430128222,1.768873553,2.114502695,2.646454993,217355.7657,0.000285929,9.30E-07,0.007189071,7.45E-08,0.000232738,7.75E-07,0.426035668,0.338944188,0.496910698,0.009804395,0.086335143,5.123980367,2.750968808,0.773000871,0.352882808,1.185796918,0.208918386,6.14078683,5.258920166,2.031971148,0.649545687,1.716871636,0.123762306,6.598964579,4.112893721,1.883774015,0.89324017,1.807687168
68,2.2,1286.1604,0,0,0,4.75E-06,3464.26362,0.00055398,282910.8402,0.786314989,0.724115262,1.214604681,0.458971304,1.434385237,2.903473643,132373.744,0.001063348,1.59E-07,0.001778167,3.58E-08,0.000161686,1.04E-06,0.401093212,0.438817159,0.286169886,0.038861904,0.115353998,0.851452047,1.714547124,0.661692723,1.266975378,1.941740871,0.208918386,0.871214589,8.61544367,4.441233373,0.916359694,1.656507434,0.107168242,0.936246889,2.493442841,1.168396806,0.473485216,0.934809476
69,1.1,1189.587086,5.5,1.1,0,4.12E-06,3829.017779,0.000670907,312803.7226,0.508420795,0.321961029,1.854882455,1.353272075,1.774636768,5.254381454,18006.22862,0.000247686,6.58E-07,0.000466185,2.12E-07,0.000813331,1.40E-07,0.413827746,0.147656299,0.508405784,0.006023114,0.114989435,1.662880334,1.663887691,0.732967419,1.67952001,2.869452178,0.236516335,1.626862612,3.166145697,1.552617049,0.523869957,1.583826231,0.123751204,4.921431418,2.818883632,1.41533736,0.32368188,0.936282387
70,0,1547.333253,-5.5,0,0,1.04E-05,3857.295721,0.00080686,288229.7115,0.591274128,0.682214508,0.195501461,0.32698753,1.196710059,2.071715444,217504.6341,0.000634385,1.14E-07,0.002407087,3.35E-07,0.001091437,7.44E-07,0.127289854,0.453862313,0.282241496,0.052217065,0.119564351,0.976063311,3.101002872,0.699435657,0.669794892,1.56565564,0.236400102,0.871340378,6.169665641,2.457868725,0.35910526,1.465659091,0.120572717,0.981853243,4.583515374,1.992895148,0.747942003,2.833420732
71,1.1,1127.12138,5.5,1.1,0,5.53E-06,3402.074674,0.000725009,295983.6363,0.973176533,0.799801379,0.463122661,1.588533913,0.980753666,4.625236812,237763.8121,0.000385514,5.44E-07,0.003053887,7.96E-07,8.13E-05,7.85E-07,0.17246438,0.334833605,0.175242556,0.041423159,0.120013871,3.424437292,1.24292219,0.470728631,1.105452182,1.950935358,0.208918386,3.248042283,6.447728281,4.129678814,1.351422351,2.420086,0.120227436,3.550057734,4.005506262,1.861382319,1.637921743,2.865154008
72,1.1,1071.709539,5.5,1.1,0,3.07E-06,3562.857924,0.00060693,302133.0762,0.239045922,0.683242075,2.156312041,0.491333414,0.140337487,0.62036513,295.2805407,0.000632371,4.07E-08,0.010304709,4.41E-07,0.000233994,2.14E-07,0.212497967,0.257403072,0.493120817,0.057452713,0.124719511,6.556961155,2.51772235,0.74749448,1.413197699,2.274493595,0.208918386,6.599672908,8.88728415,3.150682973,3.344433178,3.048958412,0.12089794,6.599985727,7.234431173,2.572822176,1.895886735,2.793484963
73,2.2,1602.677078,1.1,0,0,4.20E-06,3338.642791,0.000190972,292569.9027,0.735680945,0.861592019,0.64987577,0.949991543,1.509903603,1.573632757,102610.7727,0.000921032,7.96E-07,0.000490126,1.16E-07,0.000396354,1.85E-07,0.156014561,0.271711443,0.16156932,0.086656665,0.124944347,0.967761424,2.616777538,1.03554305,2.645533502,3.11422831,0.208918386,0.903367444,9.23136426,5.289838533,1.061666501,2.21111806,0.12019804,0.871367899,4.329879291,1.937926157,0.981248718,2.598566007
74,2.2,1201.933423,-5.5,1.1,1.1,1.78E-06,3634.798092,0.000483562,291365.7617,0.674666298,0.079002094,1.715350226,0.728688228,0.038065321,3.273336658,139846.902,0.000502647,5.19E-07,0.005570361,4.24E-07,0.000344305,1.13E-07,0.345011516,0.489073293,0.466369062,0.108742511,0.125523653,0.862247155,2.018771958,0.559668289,0.282716563,1.347598299,0.208918386,0.809538322,3.00801891,1.354629348,0.510532661,1.333970733,0.107799025,0.839808314,0.853344994,0.294766872,0.069194975,0.6538412
75,2.2,1028.729253,0,1.1,0,5.83E-06,3437.315957,0.000452102,312368.9777,0.536610732,0.992646293,0.546260422,0.262711552,1.66490385,0.381141567,250554.0909,0.000560339,1.09E-06,0.008295394,1.28E-08,7.76E-05,2.89E-07,0.547296496,0.190990408,0.160454959,0.069173967,0.12510152,1.994194173,2.253041165,0.826015582,2.365616973,2.813151284,0.218213151,1.628276748,4.146402037,1.997440362,1.363688477,2.302218306,0.1242054,1.874572233,4.057166307,1.87244876,1.775972359,2.596757603
76,0,1593.796462,2.2,1.1,0,7.18E-06,3876.556332,0.000474343,292657.4532,0.824076269,0.126750723,0.921036516,0.275740686,0.51116046,2.312169476,203391.431,0.000626977,7.98E-07,0.010834009,9.81E-07,0.000156966,1.92E-08,0.223765898,0.419916289,0.348939827,0.09104151,0.11996122,1.294314003,3.916164757,0.799649635,0.587421569,1.727423858,0.208918386,0.903482312,7.054442555,3.944093328,0.770320821,1.778635663,0.112567367,0.810897677,2.356035445,1.183333227,0.106574044,0.727999909
77,0,1493.443725,-4.4,1.1,0,9.89E-06,3467.638776,0.000240712,291879.9826,0.028167853,0.145895851,1.648614348,2.196714831,0.948957044,5.157464702,249198.1392,0.000468818,2.13E-07,0.008047428,1.26E-07,0.000724152,9.58E-07,0.53228951,0.213650713,0.310172162,0.069049573,0.125095123,1.740743786,2.256244509,0.852750336,2.457230347,2.758220031,0.221066429,2.991227236,6.156555833,2.508877732,2.056940849,2.454649233,0.125455229,1.922587825,3.884260409,1.811921331,2.138205157,2.773186784
78,2.2,1390.537955,1.1,0,0,5.81E-07,3913.196181,0.000898136,289649.0004,0.579718575,0.340996221,1.462251292,0.052375695,0.566676939,2.70819389,118277.3959,0.000750548,1.05E-06,0.001178485,9.65E-07,0.000403549,3.21E-07,0.17057585,0.122355854,0.429498676,0.088032333,0.125110013,1.934631994,2.237806394,0.859007698,2.433607384,2.642200055,0.208918386,4.95724154,6.702243245,2.670487912,1.192068352,2.713946536,0.129706469,6.451248293,4.419306802,1.976982017,3.389598367,3.16216171
79,0,1428.867625,0,1.1,1.1,3.04E-06,3820.304351,0.000418013,295212.8513,0.172472461,1.011297007,0.924231983,0.303299176,0.273388429,2.820017894,154184.0014,0.000381463,6.86E-07,0.000858707,4.08E-07,0.000291052,3.24E-07,0.159463468,0.332100401,0.115240037,0.07563393,0.125129988,1.027299837,1.869963164,0.765270693,1.639330037,2.707582224,0.208918386,1.507478444,5.085380807,2.072293301,0.273028736,1.381957353,0.120360969,3.216328611,4.069897654,1.880913683,2.719734089,3.187667582
80,2.2,1646.64603,-3.3,0,0,9.09E-06,3649.705552,1.06E-04,291621.3066,0.462940795,0.574077621,0.255351415,2.12284859,1.276928055,1.100098623,196205.6972,0.000398536,2.21E-08,0.005332381,1.88E-07,0.000854891,7.36E-08,0.166587651,0.188568697,0.531990698,0.003481822,0.125874602,0.796467411,2.205997864,0.848441557,2.750043274,3.006715876,0.236382343,0.869087409,5.748424201,2.387108239,0.58829779,1.53620389,0.120577414,0.91954425,4.595478985,1.993572705,0.738436394,2.835655067
81,0,1026.612773,4.4,0,1.1,5.09E-06,3419.791192,0.000777986,305628.0694,0.058315265,0.397423697,0.722049066,0.498388364,0.936912418,2.292058926,189547.693,0.000522485,5.83E-07,0.000695481,1.01E-06,0.001063099,9.42E-07,0.146337962,0.204412959,0.310638517,0.030107021,0.125645398,0.993661289,2.336828673,0.946946256,2.96406993,3.033746469,0.208918386,0.872067388,12.32966302,5.546183358,0.667446256,1.278715385,0.099255682,0.838397219,0.843926889,0.465364698,0.120087104,0.854595704
82,2.2,1230.975214,5.5,1.1,1.1,7.03E-06,3337.491074,0.000171005,299583.2015,0.427209745,0.501783754,1.532483897,0.643525801,0.850420547,4.449572646,115653.6712,0.00035479,5.70E-07,0.000923209,5.19E-07,0.000713791,5.72E-07,0.137405971,0.423329974,0.323006765,0.080724341,0.119718445,2.072322564,1.438662581,0.586694901,1.701757901,2.587439961,0.220853675,0.904638102,6.394863105,2.619186178,1.13516513,1.956362826,0.120429124,5.575380386,6.277243334,2.173911666,1.939766648,2.935326118
83,0,1536.373792,3.3,1.1,1.1,1.04E-05,3381.430528,0.000490387,290024.5799,0.567102705,0.191992063,1.713744678,0.780289949,0.260841841,4.103928281,149966.2117,0.000832059,9.83E-07,0.008284831,5.46E-07,0.000466498,4.01E-07,0.298090884,0.278534071,0.304080531,0.093719211,0.115375967,1.052271505,1.789095449,0.52579,1.334412212,2.29711852,0.196814021,0.901123631,5.333924345,2.131799117,0.12116882,0.769348075,0.120644098,0.898964452,4.749186423,1.969099497,0.341609005,1.266797693
84,0,1602.13313,0,1.1,0,3.49E-06,3285.360246,0.000834017,308709.191,0.913271649,0.406383924,0.913554637,2.149489678,0.570390701,2.790082228,107225.1355,0.000871711,4.04E-07,0.003444262,3.13E-07,0.000450011,1.02E-06,0.146565057,0.30277359,0.306569983,0.039463627,0.11554961,2.881032089,2.147387809,0.80098454,2.88525173,3.008867974,0.218272725,2.190338199,4.516801648,2.188397431,2.359414114,2.618415972,0.120235386,2.068166328,4.074359497,1.86703578,0.888788791,2.846729111
85,2.2,1086.894495,4.4,0,0,3.77E-06,3462.859013,0.000700925,280318.1199,0.535321678,0.757772829,1.029992894,0.388180552,0.64996892,1.853119658,188678.0852,0.000632579,6.68E-08,0.010953873,3.88E-07,0.000995072,7.17E-07,0.150387758,0.198034857,0.153144351,0.058469275,0.115373132,1.237499768,1.587152019,0.602935941,0.437396326,1.491066875,0.208918386,0.902412654,3.185354277,1.285149129,0.671370415,1.714765414,0.125062176,0.825293258,4.068320599,1.883404379,1.747875093,2.31817314
86,1.1,1632.72707,3.3,0,0,6.54E-07,3789.813189,0.000614828,299204.1207,0.708759397,0.859519303,2.111523238,1.049882902,0.159966167,2.89878013,162525.8104,0.001021846,3.67E-07,0.002315625,8.53E-07,0.000943897,1.06E-06,0.537373122,0.473427534,0.138192503,0.038624426,0.07572131,3.83354003,4.421637037,1.663238971,1.182536397,2.070326992,0.217968,2.569516278,3.320881712,1.804609264,2.169349019,2.657754945,0.120193158,1.877508405,3.650436984,1.687030703,1.982956039,2.353355994
87,1.1,1085.995248,-4.4,1.1,0,7.68E-06,3177.815667,0.000558284,279816.4359,0.39266565,1.064155114,0.572975077,0.252306213,0.719063567,3.582302706,220875.6168,0.000676739,6.45E-07,0.000247543,1.01E-06,0.001002087,3.87E-07,0.49877099,0.181227864,0.173550702,0.073757893,0.125127397,0.988732399,2.599124288,1.026987077,1.458369182,2.863845542,0.220642746,0.871244889,2.307326713,0.97229911,0.346593103,1.03873503,0.118525226,0.940691665,3.889781554,1.78105171,0.377930733,1.567501092
88,1.1,1022.168206,-4.4,0,1.1,7.63E-06,3749.903223,0.000608266,288875.8038,0.251201528,0.167341003,0.756035157,1.849292476,0.462015325,1.749051231,266552.3856,0.000239587,6.20E-07,0.002524349,1.03E-06,0.000465683,1.05E-06,0.381203462,0.315939093,0.160973334,0.053173076,0.12582408,2.486658922,1.665967223,0.674142129,1.525751469,1.958779571,0.236978201,1.060382644,5.117272243,2.174527652,0.485336506,2.581033431,0.124278773,3.216663314,3.850865541,1.810367221,0.548747507,2.096541339
89,0,1243.316465,-5.5,1.1,1.1,2.43E-06,3942.983386,1.08E-04,286285.6133,0.372553803,0.781376714,0.613063376,1.648980375,0.201673791,0.46974336,211083.7952,0.000142716,3.53E-07,0.003411585,8.46E-07,0.000356264,3.85E-07,0.211008314,0.470065981,0.195574495,0.082526388,0.120174299,1.164953271,1.886888538,0.757413715,1.023728537,2.587447061,0.236435182,2.701832967,3.403410141,1.617818628,0.840842296,1.777933368,0.11529929,2.74181616,3.753351724,1.778574932,1.200262775,2.724004263
90,1.1,1594.788786,0,1.1,0,1.08E-05,3429.760848,0.000909244,278527.1116,0.338402779,0.53554723,0.871549895,2.173158776,1.678556382,4.619387546,85862.55056,0.00101895,5.28E-07,0.005434615,2.72E-07,1.05E-04,8.04E-07,0.116648162,0.217777616,0.142081519,0.047977808,0.12567947,0.787738399,2.036355713,0.762743397,1.511850803,2.749585433,0.223765131,0.903197726,4.478263593,2.065359614,0.64757043,1.558872153,0.110249207,0.902196701,3.260937204,1.422561602,0.293217332,0.814626243
91,0,1260.398273,2.2,1.1,0,1.09E-06,3487.165976,0.000171527,307917.4309,0.129699249,0.385816456,1.572612439,0.065527448,0.294348987,3.055578733,252682.7598,0.000346603,8.47E-07,0.002967708,1.60E-07,0.000954711,7.63E-07,0.517963239,0.265431805,0.507634778,0.085167942,0.112971165,6.034914854,2.46370945,1.056260518,0.656763234,1.339340687,0.208918386,5.999502821,4.408573371,2.794744025,1.661380784,2.684317423,0.123842937,6.569033915,4.063127896,1.865510946,1.733517193,2.912643487
92,0,1266.431229,-4.4,1.1,1.1,7.25E-06,3763.100985,0.000147331,304401.9211,0.744428393,0.098389858,0.270795152,0.888317322,1.107358679,5.31258329,29785.87565,0.000452477,2.91E-07,0.003019591,6.43E-08,0.001013149,1.89E-07,0.263800685,0.46089039,0.296571178,0.036824376,0.119984684,0.871465271,1.742440627,0.489464388,1.765714101,2.610304254,0.208918386,0.869970608,11.35606565,5.232563442,0.399101105,1.155554292,0.092353845,0.791359243,2.332601272,1.204558561,0.44785079,1.221826258
93,0,1220.526492,3.3,1.1,0,6.03E-06,3287.80783,0.000861269,283028.4629,0.427548374,0.642798034,0.882671508,0.964574059,0.107866415,3.590861218,8637.186201,0.000642608,5.63E-07,0.002107945,8.62E-07,0.000922647,8.37E-07,0.182568882,0.487587561,0.536446709,1.09E-04,0.124886176,1.368129977,4.15227952,0.808276164,0.632371613,1.567547322,0.222791377,0.902423059,4.469564851,2.043789859,0.47100905,1.384193608,0.120190163,1.116069093,3.82225165,1.654770141,2.628566699,2.278513749
